AuthorID,PublicationID,Title,Genre,PublicationYear,Price
15,8,BookNum15853,Historical,1980,1933
13,15,BookNum15854,Horror,1863,290
15,15,BookNum15855,Children,1976,1892
43,12,BookNum15856,Mystery,1948,69
31,12,BookNum15857,Comic,1835,927
1,20,BookNum15858,Fiction,1912,859
26,8,BookNum15859,Comic,1963,685
31,17,BookNum15860,Fiction,1868,539
24,7,BookNum15861,Horror,1979,1384
48,6,BookNum15862,Thriller,1816,1499
10,14,BookNum15863,Western,1889,578
33,7,BookNum15864,Western,1973,884
27,3,BookNum15865,Children,1841,998
42,12,BookNum15866,Mystery,2009,1357
38,14,BookNum15867,Western,1865,183
1,1,BookNum15868,Thriller,1948,1578
21,2,BookNum15869,Horror,2003,168
21,15,BookNum15870,Historical,1813,691
38,14,BookNum15871,Children,1899,979
18,13,BookNum15872,Mystery,2012,708
18,15,BookNum15873,Children,1942,1022
20,15,BookNum15874,Historical,2020,1345
29,14,BookNum15875,Horror,1834,1319
27,12,BookNum15876,Mystery,1830,599
23,1,BookNum15877,Mystery,1990,1677
5,8,BookNum15878,Children,1979,1251
6,3,BookNum15879,Mystery,1894,1119
11,12,BookNum15880,Children,1983,1275
4,20,BookNum15881,Western,1875,67
32,17,BookNum15882,Mystery,1814,1181
38,1,BookNum15883,Horror,1868,148
42,5,BookNum15884,Thriller,1945,1370
44,18,BookNum15885,Horror,1986,776
14,2,BookNum15886,Comic,2001,41
2,6,BookNum15887,Children,1861,1232
11,17,BookNum15888,Horror,1835,1992
47,7,BookNum15889,Western,1959,310
46,7,BookNum15890,Thriller,1851,1010
24,19,BookNum15891,Thriller,1959,1331
8,7,BookNum15892,Children,1993,1076
38,7,BookNum15893,Comic,2022,1386
50,3,BookNum15894,Western,1991,783
19,1,BookNum15895,Children,1878,599
12,2,BookNum15896,Fiction,1925,907
20,9,BookNum15897,Historical,1903,1649
47,5,BookNum15898,Fiction,1804,782
32,9,BookNum15899,Children,1991,69
25,16,BookNum15900,Mystery,1820,107
43,9,BookNum15901,Horror,1815,761
49,2,BookNum15902,Fiction,1947,840
14,4,BookNum15903,Comic,1940,1215
45,4,BookNum15904,Comic,1889,1823
8,15,BookNum15905,Mystery,1962,861
4,5,BookNum15906,Comic,1997,1206
38,11,BookNum15907,Mystery,1846,1206
42,18,BookNum15908,Thriller,1816,978
38,7,BookNum15909,Fiction,1928,1309
4,15,BookNum15910,Mystery,1818,1009
22,13,BookNum15911,Thriller,1858,1255
35,1,BookNum15912,Western,1800,754
45,16,BookNum15913,Fiction,1972,449
14,20,BookNum15914,Mystery,1853,1979
28,3,BookNum15915,Children,1846,1900
12,19,BookNum15916,Fiction,1941,1844
29,2,BookNum15917,Fiction,1926,741
11,13,BookNum15918,Historical,1811,520
12,15,BookNum15919,Fiction,1941,1330
22,11,BookNum15920,Fiction,1815,1553
19,20,BookNum15921,Historical,1936,1393
39,12,BookNum15922,Horror,1873,772
26,11,BookNum15923,Historical,1989,1540
6,3,BookNum15924,Horror,1830,1838
2,5,BookNum15925,Thriller,1824,1601
47,15,BookNum15926,Historical,1959,263
18,4,BookNum15927,Western,1965,1307
10,16,BookNum15928,Horror,2005,1780
26,16,BookNum15929,Comic,1856,1666
13,12,BookNum15930,Western,1896,1281
15,4,BookNum15931,Thriller,2017,683
40,13,BookNum15932,Fiction,2008,1552
5,1,BookNum15933,Horror,1946,393
37,11,BookNum15934,Comic,1890,1638
43,6,BookNum15935,Thriller,1886,1352
29,3,BookNum15936,Western,1971,1451
35,1,BookNum15937,Historical,1962,352
8,2,BookNum15938,Western,1875,446
6,15,BookNum15939,Historical,1877,1236
36,13,BookNum15940,Thriller,1835,360
29,1,BookNum15941,Thriller,1876,1305
6,6,BookNum15942,Western,1839,807
33,9,BookNum15943,Thriller,1836,1251
14,12,BookNum15944,Fiction,1835,1789
20,11,BookNum15945,Western,1856,1178
12,4,BookNum15946,Historical,1843,154
11,19,BookNum15947,Western,1820,349
43,19,BookNum15948,Historical,1928,993
25,13,BookNum15949,Western,1947,188
22,8,BookNum15950,Mystery,1991,1175
30,15,BookNum15951,Fiction,1938,1597
5,15,BookNum15952,Children,1961,1096
15,7,BookNum15953,Historical,1985,431
13,2,BookNum15954,Thriller,1851,696
10,9,BookNum15955,Western,1937,1290
23,2,BookNum15956,Fiction,1907,854
25,9,BookNum15957,Fiction,1929,1694
5,16,BookNum15958,Western,1824,764
25,19,BookNum15959,Horror,1856,854
17,15,BookNum15960,Historical,1855,1150
48,14,BookNum15961,Thriller,1938,1353
44,2,BookNum15962,Comic,1862,1883
28,4,BookNum15963,Fiction,1928,1287
15,13,BookNum15964,Fiction,1800,652
21,10,BookNum15965,Horror,1875,557
40,17,BookNum15966,Fiction,1920,533
10,6,BookNum15967,Comic,1883,462
31,6,BookNum15968,Western,1929,1835
36,8,BookNum15969,Horror,2003,342
36,6,BookNum15970,Western,1980,766
11,1,BookNum15971,Horror,1923,1991
8,8,BookNum15972,Children,1999,1537
37,20,BookNum15973,Comic,1907,1114
3,11,BookNum15974,Thriller,1933,1691
41,13,BookNum15975,Children,1977,1926
6,8,BookNum15976,Comic,1949,587
38,11,BookNum15977,Fiction,1934,547
13,20,BookNum15978,Fiction,1895,1162
3,13,BookNum15979,Historical,1906,1622
16,8,BookNum15980,Western,1826,1793
50,2,BookNum15981,Fiction,1958,255
3,13,BookNum15982,Mystery,1809,1266
49,4,BookNum15983,Western,1883,1030
7,12,BookNum15984,Thriller,1955,1858
11,1,BookNum15985,Children,2021,1078
14,4,BookNum15986,Western,1800,1221
37,17,BookNum15987,Horror,1976,349
37,3,BookNum15988,Historical,1974,1897
43,5,BookNum15989,Historical,1886,1563
50,17,BookNum15990,Historical,1887,1795
42,17,BookNum15991,Western,1807,1156
17,20,BookNum15992,Children,1977,964
6,1,BookNum15993,Fiction,2011,1080
45,11,BookNum15994,Mystery,1876,438
32,16,BookNum15995,Comic,1825,1544
25,4,BookNum15996,Fiction,1979,1674
26,1,BookNum15997,Fiction,1954,926
39,14,BookNum15998,Western,1838,838
45,15,BookNum15999,Horror,1876,1310
37,16,BookNum16000,Historical,1910,1411
35,13,BookNum16001,Historical,1818,1396
17,5,BookNum16002,Mystery,1810,1214
11,3,BookNum16003,Thriller,1959,463
11,17,BookNum16004,Horror,1998,1520
18,18,BookNum16005,Children,1898,1352
47,15,BookNum16006,Comic,1974,1728
43,12,BookNum16007,Comic,1829,490
10,6,BookNum16008,Historical,1927,575
20,9,BookNum16009,Comic,1807,1110
29,10,BookNum16010,Thriller,1948,196
43,6,BookNum16011,Horror,1896,1710
50,17,BookNum16012,Comic,1847,1058
14,11,BookNum16013,Thriller,1832,914
30,1,BookNum16014,Mystery,1915,291
12,4,BookNum16015,Horror,1889,1600
28,1,BookNum16016,Western,1853,398
45,13,BookNum16017,Historical,1880,766
32,16,BookNum16018,Fiction,1869,665
19,3,BookNum16019,Children,1822,1031
9,20,BookNum16020,Children,1931,1033
24,10,BookNum16021,Children,1871,1325
13,8,BookNum16022,Horror,1806,1496
25,16,BookNum16023,Children,1890,1132
26,5,BookNum16024,Western,1988,165
22,19,BookNum16025,Thriller,1909,1459
44,17,BookNum16026,Fiction,1907,1073
19,3,BookNum16027,Historical,2004,1197
3,6,BookNum16028,Horror,1820,1136
10,15,BookNum16029,Thriller,2013,1110
46,13,BookNum16030,Children,1853,361
42,6,BookNum16031,Fiction,1834,879
5,9,BookNum16032,Children,1838,1529
38,2,BookNum16033,Historical,1888,1826
46,5,BookNum16034,Comic,1927,1030
21,8,BookNum16035,Thriller,1930,697
7,19,BookNum16036,Horror,1817,94
48,17,BookNum16037,Historical,1927,579
4,13,BookNum16038,Mystery,2003,1877
44,13,BookNum16039,Fiction,2008,788
9,16,BookNum16040,Western,1848,848
36,14,BookNum16041,Horror,1909,1503
41,4,BookNum16042,Children,1984,959
33,20,BookNum16043,Comic,1992,1772
17,4,BookNum16044,Mystery,1847,1771
8,12,BookNum16045,Fiction,1814,457
26,5,BookNum16046,Comic,1884,1987
19,8,BookNum16047,Horror,1846,852
4,8,BookNum16048,Fiction,1921,95
41,8,BookNum16049,Mystery,2008,536
2,2,BookNum16050,Horror,1844,429
29,4,BookNum16051,Children,1820,1534
2,19,BookNum16052,Horror,2014,139
30,2,BookNum16053,Horror,1800,1486
16,4,BookNum16054,Horror,1800,712
18,20,BookNum16055,Comic,1938,136
11,8,BookNum16056,Horror,1982,1775
13,12,BookNum16057,Comic,1930,745
16,11,BookNum16058,Horror,1817,67
17,1,BookNum16059,Thriller,1928,1309
44,8,BookNum16060,Historical,1937,856
3,18,BookNum16061,Western,1973,1111
34,20,BookNum16062,Mystery,1813,189
34,4,BookNum16063,Thriller,1916,813
35,18,BookNum16064,Thriller,1975,584
29,9,BookNum16065,Western,1809,407
36,19,BookNum16066,Mystery,1885,90
5,1,BookNum16067,Thriller,1956,766
2,8,BookNum16068,Mystery,1826,125
36,2,BookNum16069,Children,1897,1559
28,6,BookNum16070,Thriller,1851,387
27,7,BookNum16071,Mystery,1953,1220
19,8,BookNum16072,Mystery,1928,812
37,12,BookNum16073,Comic,1801,1713
46,10,BookNum16074,Horror,1832,640
36,9,BookNum16075,Horror,1838,162
24,16,BookNum16076,Western,1859,405
48,7,BookNum16077,Fiction,1911,1671
41,20,BookNum16078,Fiction,1817,1626
19,18,BookNum16079,Historical,1819,833
42,16,BookNum16080,Historical,1833,101
2,10,BookNum16081,Comic,1826,921
5,20,BookNum16082,Children,1820,1535
13,2,BookNum16083,Children,1803,1485
38,12,BookNum16084,Western,1960,1912
7,1,BookNum16085,Comic,1861,1598
29,15,BookNum16086,Thriller,1850,312
6,15,BookNum16087,Historical,1985,1541
17,5,BookNum16088,Horror,2009,164
7,12,BookNum16089,Thriller,1928,1071
22,17,BookNum16090,Historical,1988,927
32,2,BookNum16091,Horror,1865,1985
21,14,BookNum16092,Western,1865,1650
10,19,BookNum16093,Western,1828,120
41,8,BookNum16094,Mystery,1866,1149
47,6,BookNum16095,Mystery,1820,320
1,3,BookNum16096,Horror,1893,584
44,11,BookNum16097,Historical,1914,1415
22,11,BookNum16098,Comic,1800,358
19,14,BookNum16099,Comic,1837,622
36,6,BookNum16100,Horror,1990,1865
34,1,BookNum16101,Thriller,1932,1155
1,10,BookNum16102,Thriller,1849,1355
21,16,BookNum16103,Fiction,1832,1837
45,13,BookNum16104,Thriller,1811,1480
49,7,BookNum16105,Mystery,1927,134
31,19,BookNum16106,Horror,1899,1415
42,2,BookNum16107,Thriller,2016,677
27,11,BookNum16108,Mystery,1966,1321
4,6,BookNum16109,Mystery,2002,1456
5,8,BookNum16110,Children,1810,1620
24,9,BookNum16111,Historical,1976,339
8,8,BookNum16112,Children,1944,268
50,11,BookNum16113,Historical,1883,1070
18,12,BookNum16114,Mystery,1930,864
21,1,BookNum16115,Western,1881,264
15,14,BookNum16116,Historical,1892,168
16,14,BookNum16117,Mystery,1859,821
20,12,BookNum16118,Comic,1949,109
13,1,BookNum16119,Horror,1831,1835
6,2,BookNum16120,Horror,1994,1152
27,4,BookNum16121,Western,1927,455
22,12,BookNum16122,Comic,1967,182
19,8,BookNum16123,Mystery,1820,1675
36,16,BookNum16124,Horror,1804,1378
41,16,BookNum16125,Children,1824,1454
43,18,BookNum16126,Fiction,1863,1212
4,1,BookNum16127,Horror,1913,1844
34,15,BookNum16128,Fiction,2009,201
9,20,BookNum16129,Mystery,1943,398
40,18,BookNum16130,Western,1979,601
25,11,BookNum16131,Western,1828,1082
17,16,BookNum16132,Mystery,1900,922
10,7,BookNum16133,Historical,1867,439
41,13,BookNum16134,Children,1888,666
3,5,BookNum16135,Historical,1882,649
9,1,BookNum16136,Comic,1913,106
28,20,BookNum16137,Comic,1996,1661
29,8,BookNum16138,Western,1975,1779
41,12,BookNum16139,Horror,2004,81
33,6,BookNum16140,Horror,1812,1251
17,16,BookNum16141,Horror,1968,1820
30,16,BookNum16142,Children,1839,1088
45,10,BookNum16143,Western,1801,322
18,9,BookNum16144,Historical,1871,1568
25,19,BookNum16145,Comic,1858,1206
21,14,BookNum16146,Western,1808,756
8,13,BookNum16147,Mystery,1913,584
3,9,BookNum16148,Horror,1802,1622
33,13,BookNum16149,Mystery,1915,890
15,18,BookNum16150,Children,1864,1813
46,18,BookNum16151,Historical,1816,303
35,17,BookNum16152,Western,1966,1977
12,3,BookNum16153,Comic,1917,35
33,7,BookNum16154,Thriller,1928,924
6,7,BookNum16155,Comic,1907,1563
33,5,BookNum16156,Comic,1902,1255
16,5,BookNum16157,Mystery,1898,628
41,4,BookNum16158,Fiction,1997,1170
5,10,BookNum16159,Historical,1843,1365
8,18,BookNum16160,Children,1958,1315
4,3,BookNum16161,Fiction,1855,1437
25,1,BookNum16162,Children,1892,104
4,1,BookNum16163,Children,2008,384
15,19,BookNum16164,Thriller,1818,1831
18,15,BookNum16165,Comic,1847,578
20,12,BookNum16166,Historical,1964,1142
34,19,BookNum16167,Fiction,1986,1587
50,12,BookNum16168,Historical,1867,1374
12,6,BookNum16169,Mystery,1881,1254
5,12,BookNum16170,Comic,1887,1680
8,7,BookNum16171,Historical,1862,159
30,14,BookNum16172,Children,1820,166
10,5,BookNum16173,Comic,1924,165
42,10,BookNum16174,Western,1842,1055
38,20,BookNum16175,Western,1848,30
25,9,BookNum16176,Fiction,1818,1383
37,12,BookNum16177,Mystery,1963,855
25,20,BookNum16178,Thriller,1933,1338
2,3,BookNum16179,Horror,1992,1691
26,13,BookNum16180,Fiction,1925,498
4,17,BookNum16181,Thriller,2012,832
20,6,BookNum16182,Children,1999,1557
14,1,BookNum16183,Children,1912,501
16,1,BookNum16184,Comic,1852,911
17,18,BookNum16185,Horror,1927,321
36,4,BookNum16186,Comic,1834,1439
38,14,BookNum16187,Mystery,1921,1841
10,6,BookNum16188,Children,1902,877
14,3,BookNum16189,Comic,1942,248
5,16,BookNum16190,Mystery,1915,1667
50,6,BookNum16191,Historical,1927,427
26,3,BookNum16192,Children,1806,346
20,16,BookNum16193,Children,1973,1160
40,15,BookNum16194,Mystery,1818,1496
34,6,BookNum16195,Western,1872,337
27,10,BookNum16196,Thriller,1926,1234
29,2,BookNum16197,Horror,1809,1123
13,8,BookNum16198,Thriller,1885,760
17,9,BookNum16199,Historical,1830,1341
48,10,BookNum16200,Fiction,1822,1280
27,17,BookNum16201,Western,1919,1809
18,19,BookNum16202,Fiction,1827,1006
2,4,BookNum16203,Mystery,1980,291
6,20,BookNum16204,Western,1812,1173
37,3,BookNum16205,Horror,1984,944
38,12,BookNum16206,Mystery,1857,411
6,12,BookNum16207,Children,1993,262
34,15,BookNum16208,Mystery,1900,672
41,20,BookNum16209,Fiction,1970,180
37,7,BookNum16210,Children,1811,1444
42,5,BookNum16211,Children,1832,1732
12,12,BookNum16212,Historical,1807,1606
40,19,BookNum16213,Historical,1890,1085
33,17,BookNum16214,Mystery,1883,177
10,15,BookNum16215,Historical,1990,1073
32,17,BookNum16216,Thriller,1883,369
3,13,BookNum16217,Children,1839,1768
7,13,BookNum16218,Comic,1855,1217
6,8,BookNum16219,Horror,1998,531
25,16,BookNum16220,Historical,1911,1798
25,2,BookNum16221,Thriller,1895,1191
7,9,BookNum16222,Comic,1913,702
1,17,BookNum16223,Horror,1964,1338
15,10,BookNum16224,Children,1999,565
10,8,BookNum16225,Comic,1847,943
15,3,BookNum16226,Mystery,1980,1478
45,18,BookNum16227,Horror,1953,1624
50,10,BookNum16228,Mystery,1836,1109
41,15,BookNum16229,Comic,1997,1930
14,18,BookNum16230,Thriller,1939,1461
37,15,BookNum16231,Children,1869,1330
20,14,BookNum16232,Fiction,1879,1284
30,1,BookNum16233,Thriller,1845,601
48,1,BookNum16234,Horror,1811,393
7,3,BookNum16235,Horror,2007,323
14,17,BookNum16236,Thriller,1905,1703
1,18,BookNum16237,Mystery,2007,200
29,6,BookNum16238,Horror,1844,176
6,7,BookNum16239,Mystery,1903,1565
1,6,BookNum16240,Western,2001,1496
32,19,BookNum16241,Comic,2022,1452
10,3,BookNum16242,Children,1946,1756
18,17,BookNum16243,Children,1850,500
43,2,BookNum16244,Mystery,1839,1910
6,6,BookNum16245,Historical,1968,44
36,4,BookNum16246,Mystery,1919,1378
11,17,BookNum16247,Children,1894,1811
46,2,BookNum16248,Mystery,1993,118
20,16,BookNum16249,Historical,1929,1111
46,7,BookNum16250,Comic,1989,1686
41,12,BookNum16251,Western,1815,560
49,12,BookNum16252,Children,1865,589
36,15,BookNum16253,Horror,2006,501
15,20,BookNum16254,Western,1909,119
9,6,BookNum16255,Fiction,1815,758
29,5,BookNum16256,Mystery,1950,1588
1,19,BookNum16257,Children,1946,1916
47,10,BookNum16258,Thriller,1952,1488
25,14,BookNum16259,Fiction,2003,161
9,11,BookNum16260,Horror,1891,675
37,11,BookNum16261,Comic,1919,1544
9,13,BookNum16262,Historical,1828,1596
46,13,BookNum16263,Comic,1993,1575
38,16,BookNum16264,Western,1903,1857
49,6,BookNum16265,Western,1858,297
25,7,BookNum16266,Fiction,1982,820
22,3,BookNum16267,Western,1885,1194
9,5,BookNum16268,Fiction,1875,638
32,1,BookNum16269,Comic,1997,689
26,14,BookNum16270,Fiction,1896,1125
15,7,BookNum16271,Mystery,1893,907
3,4,BookNum16272,Comic,2021,1985
21,17,BookNum16273,Mystery,1999,652
9,11,BookNum16274,Historical,2007,724
42,3,BookNum16275,Comic,1877,1617
46,13,BookNum16276,Historical,1997,1115
36,11,BookNum16277,Fiction,1824,211
26,18,BookNum16278,Children,1944,1996
47,2,BookNum16279,Western,1937,1748
39,15,BookNum16280,Historical,1823,1598
8,15,BookNum16281,Fiction,1955,644
46,9,BookNum16282,Children,1898,1433
10,12,BookNum16283,Mystery,1994,235
26,16,BookNum16284,Children,1987,472
11,3,BookNum16285,Western,1958,1002
42,11,BookNum16286,Thriller,1910,1183
38,3,BookNum16287,Mystery,1994,1352
15,16,BookNum16288,Historical,1868,236
17,13,BookNum16289,Thriller,1811,1044
36,14,BookNum16290,Western,1999,694
12,5,BookNum16291,Thriller,2002,735
44,15,BookNum16292,Thriller,1892,518
28,7,BookNum16293,Western,1838,1679
34,6,BookNum16294,Thriller,1924,376
30,12,BookNum16295,Horror,1941,655
45,9,BookNum16296,Mystery,1901,107
5,16,BookNum16297,Western,1822,572
47,1,BookNum16298,Western,1805,1262
45,6,BookNum16299,Children,1936,248
38,18,BookNum16300,Mystery,1814,1488
10,3,BookNum16301,Mystery,1812,517
30,7,BookNum16302,Comic,1895,1375
45,9,BookNum16303,Comic,1964,392
30,8,BookNum16304,Thriller,1896,1680
44,5,BookNum16305,Horror,1955,325
16,16,BookNum16306,Historical,1984,1613
23,12,BookNum16307,Historical,1920,1855
13,17,BookNum16308,Comic,1997,250
32,14,BookNum16309,Children,1807,1043
9,7,BookNum16310,Western,1970,1528
28,15,BookNum16311,Comic,2001,498
21,2,BookNum16312,Fiction,1972,348
28,11,BookNum16313,Comic,1880,142
22,17,BookNum16314,Mystery,1980,1826
2,19,BookNum16315,Fiction,1891,1744
22,16,BookNum16316,Children,1929,1837
39,13,BookNum16317,Thriller,1864,1703
4,3,BookNum16318,Mystery,1808,1173
19,14,BookNum16319,Horror,1987,329
44,18,BookNum16320,Fiction,1858,324
21,14,BookNum16321,Comic,1803,1762
17,6,BookNum16322,Children,1853,442
34,8,BookNum16323,Horror,1888,959
8,9,BookNum16324,Thriller,1906,661
34,18,BookNum16325,Children,1859,1383
34,8,BookNum16326,Thriller,1936,617
31,10,BookNum16327,Historical,1931,1984
10,16,BookNum16328,Horror,1938,461
11,7,BookNum16329,Comic,1843,1191
11,14,BookNum16330,Historical,1923,1099
9,16,BookNum16331,Thriller,1958,993
37,7,BookNum16332,Children,1966,426
34,11,BookNum16333,Historical,2009,833
12,5,BookNum16334,Horror,1824,1924
35,3,BookNum16335,Mystery,1974,664
33,7,BookNum16336,Children,2020,1955
46,9,BookNum16337,Children,1893,524
32,2,BookNum16338,Horror,1965,1120
30,1,BookNum16339,Children,1859,907
48,19,BookNum16340,Mystery,1841,994
35,16,BookNum16341,Horror,1960,1289
38,8,BookNum16342,Historical,1961,208
2,12,BookNum16343,Mystery,1852,354
23,18,BookNum16344,Children,1951,1630
30,20,BookNum16345,Fiction,1973,1728
22,7,BookNum16346,Mystery,1989,209
44,14,BookNum16347,Mystery,1889,926
30,7,BookNum16348,Comic,1934,1247
44,5,BookNum16349,Children,1877,1387
9,13,BookNum16350,Thriller,1896,270
41,12,BookNum16351,Comic,2004,1265
45,14,BookNum16352,Children,1920,1718
50,10,BookNum16353,Western,1817,684
22,10,BookNum16354,Historical,1923,1935
47,7,BookNum16355,Mystery,2014,814
47,13,BookNum16356,Mystery,1940,198
46,18,BookNum16357,Children,1923,1652
4,1,BookNum16358,Mystery,1864,168
6,19,BookNum16359,Fiction,1907,304
4,1,BookNum16360,Historical,1995,1706
5,11,BookNum16361,Western,1867,1785
7,8,BookNum16362,Thriller,2020,900
29,19,BookNum16363,Mystery,1896,858
49,6,BookNum16364,Horror,1853,1185
19,20,BookNum16365,Horror,1820,1252
6,10,BookNum16366,Comic,1828,278
49,5,BookNum16367,Mystery,1869,1200
19,10,BookNum16368,Historical,1843,1594
16,18,BookNum16369,Comic,2005,44
10,12,BookNum16370,Comic,1886,1362
10,10,BookNum16371,Comic,1839,1697
6,20,BookNum16372,Thriller,1860,1106
8,16,BookNum16373,Comic,1980,1672
9,7,BookNum16374,Horror,1865,1548
36,2,BookNum16375,Comic,1981,378
7,12,BookNum16376,Children,1836,916
28,13,BookNum16377,Children,1937,855
37,7,BookNum16378,Western,1874,305
17,13,BookNum16379,Thriller,1952,368
48,7,BookNum16380,Western,1853,95
7,4,BookNum16381,Western,1971,1726
7,20,BookNum16382,Thriller,1888,192
40,13,BookNum16383,Thriller,2009,630
8,3,BookNum16384,Thriller,1813,633
48,19,BookNum16385,Mystery,1971,318
38,3,BookNum16386,Thriller,1846,1288
5,9,BookNum16387,Western,1977,97
50,2,BookNum16388,Comic,1976,1135
22,16,BookNum16389,Children,1866,1950
12,18,BookNum16390,Historical,1945,1383
1,10,BookNum16391,Western,1991,1777
1,8,BookNum16392,Comic,1960,886
18,3,BookNum16393,Comic,1894,525
23,14,BookNum16394,Thriller,1922,1164
37,10,BookNum16395,Western,2006,1440
37,13,BookNum16396,Children,1951,746
26,4,BookNum16397,Western,1843,1441
41,18,BookNum16398,Horror,1888,1056
17,9,BookNum16399,Western,1932,1869
45,8,BookNum16400,Historical,1973,1437
4,20,BookNum16401,Historical,1905,1085
14,14,BookNum16402,Western,1970,1586
6,3,BookNum16403,Fiction,1895,746
6,20,BookNum16404,Children,1819,1701
11,6,BookNum16405,Western,1836,529
32,19,BookNum16406,Historical,1925,422
40,1,BookNum16407,Comic,1936,1518
41,13,BookNum16408,Mystery,1832,121
49,11,BookNum16409,Children,1834,119
29,7,BookNum16410,Horror,1885,1738
33,16,BookNum16411,Comic,1871,916
4,4,BookNum16412,Mystery,1892,1464
23,16,BookNum16413,Fiction,1964,292
19,6,BookNum16414,Historical,1821,326
22,16,BookNum16415,Western,1906,1449
17,15,BookNum16416,Mystery,2019,1514
48,15,BookNum16417,Western,1990,1028
33,4,BookNum16418,Thriller,1988,368
9,7,BookNum16419,Mystery,1870,764
8,19,BookNum16420,Historical,1930,1981
21,10,BookNum16421,Mystery,1974,157
26,19,BookNum16422,Historical,1942,1815
32,1,BookNum16423,Historical,1882,798
6,8,BookNum16424,Comic,1930,1026
16,3,BookNum16425,Fiction,1873,171
45,2,BookNum16426,Children,1878,1273
11,20,BookNum16427,Horror,1839,114
44,7,BookNum16428,Children,1929,67
26,8,BookNum16429,Fiction,1804,583
29,9,BookNum16430,Horror,1955,1596
16,19,BookNum16431,Historical,1980,274
47,14,BookNum16432,Western,1841,363
33,13,BookNum16433,Children,1927,575
36,4,BookNum16434,Thriller,1899,660
38,14,BookNum16435,Western,1867,1707
27,1,BookNum16436,Mystery,1851,294
50,1,BookNum16437,Comic,1968,406
44,6,BookNum16438,Comic,2016,1731
2,6,BookNum16439,Historical,1909,1462
24,17,BookNum16440,Western,1826,788
7,6,BookNum16441,Western,1869,583
42,14,BookNum16442,Fiction,1885,882
9,8,BookNum16443,Comic,2014,466
4,1,BookNum16444,Comic,1815,1861
37,10,BookNum16445,Fiction,1853,1897
21,16,BookNum16446,Mystery,1823,1506
50,20,BookNum16447,Mystery,1835,1848
49,16,BookNum16448,Fiction,1924,944
16,17,BookNum16449,Fiction,1946,1850
21,19,BookNum16450,Western,1970,1810
43,9,BookNum16451,Fiction,1983,389
40,16,BookNum16452,Historical,1916,896
19,9,BookNum16453,Fiction,2020,406
35,12,BookNum16454,Historical,2018,702
2,1,BookNum16455,Comic,1800,1083
39,18,BookNum16456,Horror,1850,983
45,14,BookNum16457,Western,1803,1978
32,19,BookNum16458,Thriller,1803,1373
42,14,BookNum16459,Horror,1886,1532
8,10,BookNum16460,Thriller,1866,1702
27,10,BookNum16461,Mystery,1933,187
44,15,BookNum16462,Children,1948,806
40,20,BookNum16463,Western,1849,1633
45,12,BookNum16464,Horror,1954,719
8,12,BookNum16465,Comic,1827,650
45,1,BookNum16466,Horror,1800,102
32,5,BookNum16467,Historical,1863,1339
30,7,BookNum16468,Fiction,2012,74
21,8,BookNum16469,Children,1947,316
22,14,BookNum16470,Mystery,1827,1368
38,17,BookNum16471,Mystery,1960,1459
34,13,BookNum16472,Horror,1840,617
19,11,BookNum16473,Horror,1809,1787
43,9,BookNum16474,Thriller,1984,60
17,17,BookNum16475,Western,1937,1464
15,17,BookNum16476,Children,1850,1556
14,5,BookNum16477,Fiction,1936,591
17,7,BookNum16478,Comic,1834,1336
10,13,BookNum16479,Western,1803,1837
20,8,BookNum16480,Historical,1934,1840
36,9,BookNum16481,Mystery,1870,887
38,18,BookNum16482,Historical,1902,935
21,15,BookNum16483,Western,1819,1281
8,11,BookNum16484,Children,2001,1498
49,1,BookNum16485,Fiction,1853,540
36,12,BookNum16486,Comic,1835,1415
9,7,BookNum16487,Historical,1844,805
22,16,BookNum16488,Thriller,1853,551
35,5,BookNum16489,Comic,1970,794
33,8,BookNum16490,Children,1836,1966
20,8,BookNum16491,Mystery,1995,515
25,18,BookNum16492,Horror,1956,606
41,6,BookNum16493,Children,1863,1886
16,1,BookNum16494,Historical,1988,856
14,9,BookNum16495,Horror,1937,66
34,17,BookNum16496,Historical,1831,879
1,10,BookNum16497,Historical,2010,1481
45,6,BookNum16498,Children,1916,30
30,8,BookNum16499,Fiction,1868,913
41,5,BookNum16500,Horror,1906,766
5,8,BookNum16501,Fiction,2013,1447
13,6,BookNum16502,Western,1962,1857
50,3,BookNum16503,Historical,1974,1640
33,4,BookNum16504,Comic,1994,467
23,4,BookNum16505,Comic,1994,713
49,19,BookNum16506,Historical,2003,1353
37,18,BookNum16507,Fiction,1906,1292
17,19,BookNum16508,Horror,2004,1387
24,7,BookNum16509,Comic,1928,1753
15,17,BookNum16510,Historical,2017,1544
13,16,BookNum16511,Comic,1898,486
20,19,BookNum16512,Mystery,1862,1569
27,5,BookNum16513,Western,1893,220
44,4,BookNum16514,Thriller,1927,1124
42,4,BookNum16515,Historical,1925,1183
2,17,BookNum16516,Thriller,1860,1906
9,7,BookNum16517,Children,1861,1332
16,5,BookNum16518,Fiction,1891,1916
50,12,BookNum16519,Fiction,1895,440
4,6,BookNum16520,Western,1852,1451
19,1,BookNum16521,Historical,1954,356
29,15,BookNum16522,Thriller,1926,748
10,11,BookNum16523,Western,2011,1765
34,4,BookNum16524,Thriller,1856,416
19,17,BookNum16525,Western,1856,1185
17,15,BookNum16526,Western,1970,1945
26,17,BookNum16527,Historical,1980,1051
32,17,BookNum16528,Mystery,1967,1441
39,18,BookNum16529,Thriller,1849,717
