CustomerID,OrderDate,total
11381,2022-10-13,6203
3084,2022-04-24,4960
13039,2021-03-04,3202
16408,2021-04-12,9429
3247,2020-02-03,5053
5953,2020-12-02,4019
11366,2022-12-06,4399
16607,2021-10-24,1669
19061,2020-02-28,6483
11296,2022-08-20,4154
18032,2020-03-26,2021
16963,2021-06-29,5662
10524,2020-04-08,4366
15153,2022-11-24,3094
10025,2021-11-24,5639
11670,2022-01-01,4626
13904,2022-09-25,2446
6296,2021-02-07,4567
28,2020-10-29,5605
8641,2020-04-08,4592
6998,2022-08-02,2991
3810,2022-03-30,4690
2426,2021-09-29,1235
11021,2021-02-21,1665
15520,2020-01-26,5553
11849,2022-09-09,6055
13961,2022-08-26,3772
16836,2022-01-13,3966
12006,2020-11-12,2274
9688,2021-01-09,3995
8130,2022-03-28,6385
13773,2020-02-02,4177
8729,2022-01-10,3271
9249,2021-06-06,5737
8614,2020-12-14,2763
16683,2022-05-13,4263
11651,2021-01-13,2741
18257,2020-09-02,6499
9010,2022-08-05,2120
6986,2022-04-04,3404
12743,2021-11-30,8280
15247,2020-02-14,7171
7638,2021-06-08,2473
12329,2022-09-24,1230
7273,2022-12-19,2094
14483,2020-08-06,3166
4349,2021-03-22,4801
5563,2022-03-30,3265
2501,2020-02-11,1915
18442,2021-12-10,4043
5276,2021-03-22,2088
14698,2021-01-22,4509
828,2021-01-16,498
19875,2020-03-11,8829
10342,2021-05-08,4886
4724,2022-03-18,5718
12212,2020-02-20,5814
12538,2022-08-11,4170
14393,2021-08-20,3215
18154,2020-12-13,2750
19666,2022-01-14,5926
17025,2020-03-28,6509
18604,2020-05-31,7096
11453,2022-06-14,3300
9577,2021-11-13,4843
6206,2021-08-18,3376
11972,2020-05-11,2025
14914,2022-04-06,3475
5537,2020-02-04,2543
219,2021-10-06,3506
1421,2022-11-10,3115
7175,2021-02-18,2216
18137,2022-04-25,4041
2414,2020-03-21,3554
924,2020-02-11,6301
17032,2021-01-07,6149
11162,2022-04-09,6841
4346,2020-08-07,5384
3099,2022-12-14,5783
17403,2021-09-25,3027
19137,2022-02-26,6332
8978,2020-08-21,170
1273,2020-02-04,1588
9501,2021-01-27,3336
18056,2021-07-27,4515
6329,2020-04-04,2169
7991,2022-10-24,3601
5194,2021-06-13,3636
17744,2022-01-10,3279
3743,2022-12-05,4090
11071,2021-09-16,2059
3776,2022-10-29,4748
13995,2022-03-01,4459
12338,2022-09-05,3940
10781,2020-06-01,2783
1329,2021-12-19,7312
13237,2020-02-23,2918
17433,2021-10-12,3885
17303,2022-11-02,4520
13970,2022-02-20,1851
1127,2022-11-23,3456
16424,2021-07-16,3372
19696,2020-11-26,2827
301,2022-08-16,4758
2423,2021-12-12,6206
4448,2020-07-01,714
12186,2021-09-02,4065
11292,2020-04-08,4176
8971,2020-03-31,1087
19547,2020-07-23,2640
489,2021-01-23,3219
19238,2020-02-21,3442
14887,2022-03-29,2794
13258,2022-02-18,7992
18952,2022-11-09,3292
9914,2021-07-31,3611
7548,2020-09-16,4501
5374,2021-12-18,3144
18395,2020-03-25,1898
2230,2021-07-13,4191
18054,2022-10-20,2692
1783,2021-12-16,3430
19274,2020-06-13,7500
12104,2021-04-28,104
1017,2021-06-05,7079
5830,2020-09-09,2961
5020,2020-07-08,888
6913,2021-11-28,840
6282,2022-05-15,4863
9334,2022-08-21,4145
7977,2021-03-16,3122
12537,2022-03-07,6450
12194,2020-10-18,1094
11664,2020-08-07,1191
8700,2021-05-22,7358
19522,2022-09-30,1022
19607,2020-12-31,4243
5064,2021-04-13,2942
15739,2020-02-14,1799
16763,2020-05-10,5694
8915,2020-04-30,1582
7408,2021-03-20,5117
5250,2022-09-19,1069
12017,2021-06-10,2612
3869,2021-08-01,1371
765,2022-08-20,5849
18050,2020-12-22,4056
14206,2022-09-11,7355
8549,2021-11-26,3095
1057,2020-06-27,7060
3647,2021-03-08,1862
8406,2022-08-25,3746
7075,2020-01-15,3538
13929,2020-06-06,7335
12183,2020-11-16,10603
17243,2021-11-06,1728
12667,2022-07-20,3724
13140,2022-10-21,3817
9325,2022-05-29,2249
3314,2022-08-30,2875
17864,2021-07-15,2852
4240,2021-10-12,8080
13055,2021-02-25,8215
12356,2022-10-30,6052
11679,2022-08-15,3996
6540,2022-12-25,5143
11103,2021-11-16,3625
1168,2022-09-30,2409
14100,2021-01-12,3421
511,2022-04-01,2901
15449,2022-11-01,5111
18853,2022-11-02,6665
2013,2022-07-19,1612
14186,2021-02-10,4445
18193,2022-08-20,4750
6617,2022-10-01,5826
13099,2020-02-26,4522
4167,2021-01-01,6268
19452,2020-09-27,2599
12965,2021-07-29,7268
239,2022-04-03,2860
11467,2021-10-05,5262
402,2021-05-31,3638
5465,2022-11-04,2960
13567,2020-08-19,3735
11024,2022-05-28,3952
2643,2020-04-28,4060
1520,2020-01-08,3150
7094,2020-07-15,4757
12754,2020-12-08,2708
7906,2022-06-12,2544
1879,2020-10-25,1789
1088,2022-10-28,1694
15511,2020-11-07,1876
12002,2022-06-24,8912
16226,2020-01-31,5672
3369,2021-06-25,934
4183,2021-11-06,3488
3992,2020-04-20,1858
19730,2020-07-01,3688
17174,2021-09-27,7634
2296,2021-11-25,2088
10489,2020-03-18,1076
14646,2022-05-10,2762
12260,2020-08-01,5333
6205,2022-03-29,431
8931,2021-04-13,1387
8999,2021-07-26,2936
11182,2020-06-23,2506
16806,2022-11-09,7832
14010,2022-05-21,2969
5067,2021-02-16,3873
8395,2020-04-01,3637
1031,2022-02-26,1672
2467,2022-03-22,1150
3466,2020-07-27,3495
15165,2020-07-01,9961
12638,2020-11-17,5224
1571,2021-10-05,4975
6057,2020-01-24,6537
17794,2020-07-11,7139
16287,2021-11-11,1778
11744,2021-08-30,1383
6356,2022-10-26,9990
6066,2022-07-25,6946
6057,2021-10-04,7262
2152,2020-01-23,1701
6807,2020-03-23,5639
19023,2021-06-17,4789
8060,2021-02-20,5125
281,2020-01-30,4815
18801,2021-08-26,6059
4837,2022-05-05,1624
8724,2022-03-14,3555
10328,2022-12-02,3312
16947,2022-05-14,2512
1348,2021-09-24,5975
4385,2021-03-04,8530
19590,2022-06-28,4331
3724,2021-07-10,2957
94,2021-10-20,5542
5368,2020-05-25,3776
11465,2021-05-22,7981
12496,2020-01-31,4580
6573,2022-09-28,3067
5011,2021-05-17,393
13819,2020-01-07,2408
13140,2022-11-26,4859
13958,2020-01-24,4949
15347,2020-09-09,3453
9307,2022-02-12,6861
19223,2021-05-31,2802
17757,2020-12-31,3009
14187,2022-07-03,6808
6760,2021-06-20,2100
8941,2021-09-29,2212
6884,2020-07-27,4863
11597,2021-10-03,1095
16677,2020-02-10,3545
4839,2020-02-12,4475
12370,2022-04-16,3001
13857,2022-05-05,2590
15052,2020-08-27,7471
2173,2022-04-20,2721
2655,2022-11-28,2281
6413,2021-10-23,2816
18793,2021-01-08,4779
9829,2021-04-19,4357
9272,2021-01-20,3764
12826,2021-09-21,3530
19897,2021-01-23,2425
11250,2021-03-13,3669
3044,2021-12-20,2709
10282,2020-08-08,4099
11117,2021-03-10,5721
19563,2022-07-05,1744
2184,2021-11-05,3638
937,2022-02-27,5022
13796,2022-07-26,4819
19291,2020-11-05,3857
17758,2021-07-05,2368
10777,2020-11-11,8034
13990,2021-05-28,5956
7527,2021-12-23,6812
13935,2020-05-10,52
15410,2021-09-20,6606
609,2021-08-30,2431
12929,2020-05-30,6406
10008,2022-08-03,2465
7260,2022-03-08,5247
10642,2021-12-11,4498
10804,2021-10-04,3852
9167,2021-09-27,4435
5223,2022-02-27,1913
2617,2021-09-02,2283
14712,2022-04-12,2792
7057,2021-12-19,2224
19171,2022-06-02,3627
10401,2022-02-28,3764
6695,2022-03-19,4331
10004,2021-05-10,6621
5010,2022-09-03,3372
17127,2022-03-13,5367
17478,2020-12-24,5137
14181,2022-09-20,5658
2473,2020-08-01,7629
11162,2020-11-24,2496
14226,2022-11-16,3049
8242,2021-06-21,863
12805,2020-02-25,1602
5803,2021-10-11,5859
10874,2022-03-28,5569
1951,2021-12-19,3345
17344,2021-07-02,5463
14154,2022-01-28,2468
18475,2022-12-15,4584
8489,2022-01-08,5436
16402,2022-10-07,2774
14225,2021-02-04,1594
5977,2022-02-15,2812
11083,2021-01-07,3973
19220,2021-05-26,6263
14019,2021-06-29,3338
148,2022-03-30,3476
18837,2022-07-27,4651
19296,2022-01-28,7082
6385,2021-01-22,5054
18862,2022-05-18,6250
2572,2021-05-17,1317
15075,2020-06-20,5632
17605,2020-09-22,2111
15512,2020-05-04,2590
17212,2021-01-27,5034
7834,2021-02-14,2868
5565,2021-07-30,5958
8608,2022-07-07,1207
7770,2021-11-03,3326
7254,2021-10-01,1869
4051,2022-08-23,5413
11115,2020-09-11,4824
14390,2020-04-18,3997
5681,2022-10-31,4757
8471,2021-02-10,3209
13495,2021-10-17,2334
19846,2020-09-05,1473
13576,2020-03-21,3454
19095,2020-05-31,5107
16844,2021-04-06,1470
211,2022-03-21,6287
18538,2020-02-25,3257
4028,2022-05-05,1832
10905,2020-09-20,3626
9883,2022-04-13,8475
3050,2020-10-22,6318
17645,2020-08-29,8064
2321,2021-05-03,3281
4595,2022-02-19,975
15678,2022-04-26,572
16041,2020-07-28,6722
16561,2021-04-15,3808
8515,2022-09-21,3434
3829,2022-08-19,654
16489,2021-04-25,3886
1064,2022-09-12,759
5952,2022-03-13,5713
33,2021-12-12,2252
3968,2022-06-29,6047
15133,2022-01-20,4437
621,2022-05-15,1857
9906,2021-07-12,649
16969,2022-09-13,2052
1150,2020-09-19,2579
16678,2021-04-24,3402
8539,2022-07-21,9924
4867,2021-06-24,6079
9005,2022-10-24,2399
10789,2020-05-21,3769
15006,2020-09-13,1686
5876,2021-07-12,3169
16872,2022-10-21,6344
8132,2021-04-17,4443
11271,2020-06-24,1683
1111,2022-10-23,9509
2577,2022-05-30,3467
6902,2020-02-25,977
1470,2022-09-20,3360
3174,2021-12-08,3277
15577,2020-06-01,3091
13163,2022-08-29,6092
10191,2022-02-25,3622
8089,2021-11-02,6627
6291,2020-02-14,4290
2606,2020-08-11,2515
6506,2021-12-17,2547
5472,2021-06-24,7087
16137,2021-03-10,364
963,2022-07-17,368
10443,2021-10-10,2070
9765,2021-01-22,1573
3976,2021-10-09,7563
2223,2021-08-27,4250
15963,2020-12-09,3016
553,2021-07-07,2642
10341,2020-03-08,4473
10741,2020-02-26,3107
6915,2022-12-20,4530
2065,2021-10-02,2584
16026,2022-01-25,613
8446,2022-11-09,7650
5483,2022-01-08,7527
3428,2020-10-22,2198
16668,2022-07-10,3109
18410,2020-06-21,3684
18015,2021-04-26,6957
18191,2020-09-21,7046
4547,2021-11-05,3893
9332,2020-08-12,2207
9617,2021-07-02,5321
6439,2020-05-16,848
11679,2022-10-09,9329
16046,2022-02-12,6497
6684,2022-12-27,5137
8273,2021-08-10,5605
86,2022-12-24,5200
11033,2022-11-11,3305
19493,2020-01-25,3089
10307,2020-05-23,5408
5189,2021-09-16,5055
1110,2020-08-03,3608
10197,2022-08-30,6219
16586,2022-07-05,3535
9001,2021-02-15,3367
5500,2022-03-13,4411
1422,2021-11-14,3676
7173,2021-11-12,219
17282,2021-07-06,4887
11757,2021-11-16,3369
8623,2020-10-29,9588
9034,2022-08-13,3087
16066,2020-09-06,3247
10437,2022-01-20,4316
3160,2022-03-18,8287
13851,2020-09-23,2635
3839,2021-04-21,3442
5921,2021-02-20,6334
2054,2020-01-09,3058
2320,2022-05-14,5893
5945,2021-10-12,2287
18299,2022-08-23,3001
18099,2022-03-30,5957
7589,2021-11-22,7166
6515,2021-07-04,8393
8841,2021-08-06,6957
18581,2020-08-11,5859
10892,2020-03-05,2455
7801,2021-10-20,3505
16324,2020-01-14,3317
17592,2021-02-09,1835
6392,2020-03-14,5095
2994,2020-09-17,4512
12497,2022-02-26,4254
16960,2022-02-10,4183
19904,2022-04-05,1621
7482,2020-08-23,8679
6814,2022-09-12,4225
15896,2021-09-07,1299
12659,2022-04-26,52
16835,2022-03-07,2434
4712,2020-05-26,7237
11414,2021-11-19,3280
1724,2021-05-26,4714
13304,2021-11-04,9095
4149,2022-10-12,6978
15792,2021-07-14,3486
18144,2022-01-24,4493
12056,2021-07-22,4716
22,2022-08-01,2981
18656,2020-08-10,6779
3181,2022-10-31,3368
10891,2022-12-04,3808
4950,2021-04-10,7592
794,2022-04-26,2744
18545,2020-03-25,5805
4520,2021-11-04,5864
623,2021-04-10,1504
12417,2021-10-27,1100
19319,2021-12-10,4559
7316,2021-05-16,4149
15762,2021-11-19,3842
18192,2020-04-06,3694
13979,2022-06-08,5995
16043,2022-01-17,537
14102,2020-02-19,3037
7683,2021-04-17,4240
17085,2021-10-07,2617
415,2021-06-08,4851
9560,2021-09-28,2980
13475,2021-06-17,5187
10840,2021-04-23,6482
15084,2022-03-24,1943
10141,2022-01-30,6162
10776,2022-08-29,7382
9611,2020-10-08,3414
13703,2022-07-03,6219
14725,2022-06-13,2635
15629,2021-04-21,835
16599,2020-04-08,5502
5553,2021-01-11,5280
8112,2021-01-18,724
5923,2021-05-01,7437
15350,2021-04-18,3107
19127,2022-03-13,4791
7570,2022-05-01,1235
5663,2022-08-01,8627
8216,2020-07-08,4717
7211,2021-02-08,2611
11578,2022-01-12,1576
18163,2022-09-04,5111
1943,2020-10-25,3173
14225,2022-11-24,8445
4276,2022-03-14,5611
9937,2022-02-12,4445
5794,2020-04-12,4764
3309,2021-07-25,6635
8272,2021-05-17,4315
11206,2021-12-10,3305
5488,2022-09-04,1408
19267,2021-04-05,3811
5080,2020-05-24,4661
1080,2021-10-21,3362
18376,2021-05-16,130
6003,2020-09-19,5426
6346,2022-08-10,2920
7316,2022-02-12,2164
1758,2022-01-22,2319
7726,2021-05-04,7923
17864,2021-01-09,3146
14671,2021-04-14,5572
4850,2022-05-30,5647
1661,2021-01-07,3435
820,2022-12-13,3616
9676,2021-03-31,3921
15193,2022-09-18,4428
18918,2020-08-20,1974
2504,2020-08-22,1036
4533,2021-01-22,5107
12268,2022-02-01,3738
14000,2022-01-21,5536
19996,2020-10-11,1863
5680,2020-12-05,6015
4825,2021-12-08,648
9722,2022-10-28,4178
12603,2020-08-27,8702
12167,2021-10-06,1444
9054,2021-11-27,3272
17497,2021-11-22,4809
5501,2021-06-21,2993
5713,2020-06-08,2148
13417,2020-11-27,3438
10773,2020-11-14,4315
13555,2020-09-20,7833
1302,2020-01-26,7668
8355,2020-07-29,1988
15446,2020-03-15,2794
12764,2020-03-08,8452
16376,2022-02-06,2431
931,2020-07-05,3657
15364,2020-08-13,1665
12457,2022-08-31,5803
448,2022-01-26,2959
3491,2021-10-08,4168
14799,2021-09-26,3276
11960,2021-11-10,3555
4846,2020-06-15,4433
18165,2020-09-06,1691
7730,2022-04-02,9931
6615,2021-05-07,1823
2816,2021-12-26,4882
4364,2021-05-06,2990
2985,2020-05-14,5245
9414,2021-05-11,3196
9480,2022-10-24,1563
16200,2020-01-24,3565
6801,2022-06-04,3198
14787,2020-07-10,941
16104,2020-11-08,1332
4928,2020-02-26,4716
2731,2022-12-27,4567
18984,2021-10-20,5409
15893,2022-07-28,4154
9781,2021-03-30,1203
18769,2022-05-17,4624
3932,2020-01-26,6932
9165,2022-11-17,3091
3860,2021-05-07,2879
15226,2020-02-07,3602
18344,2020-11-30,1910
8123,2020-03-11,2635
18962,2021-08-22,673
16977,2022-03-28,5863
574,2020-09-30,2016
12974,2020-11-01,4051
12424,2021-01-03,6460
5094,2021-04-07,1552
7254,2021-11-21,1364
16896,2020-03-11,7509
4508,2022-01-12,4481
9567,2021-07-18,3913
13435,2021-08-10,4519
18114,2022-02-26,1425
8261,2020-08-02,2749
2021,2020-05-16,5768
6572,2021-02-15,4498
16958,2020-04-26,6560
14034,2020-11-02,6324
475,2021-11-06,5201
12659,2022-02-26,2635
8865,2021-08-01,2243
13415,2021-01-19,3899
10362,2022-07-21,440
15430,2020-08-02,6095
1525,2021-11-23,4448
15586,2022-01-31,3769
14515,2022-08-06,3926
19511,2022-03-03,3115
409,2020-11-24,570
6081,2020-07-29,6778
9748,2020-05-31,3378
4149,2022-04-25,105
4334,2022-01-17,4092
13898,2022-04-13,2430
2588,2021-09-13,2037
2949,2021-12-16,6291
10735,2021-11-13,3896
14210,2022-02-21,5879
17021,2020-01-03,3946
12882,2021-06-26,2892
377,2022-01-13,3459
17991,2020-01-30,4230
17726,2022-11-29,5503
14971,2022-12-02,5277
5385,2020-11-27,1346
2425,2022-02-25,424
16973,2021-07-09,3218
3273,2021-04-30,2877
8999,2021-09-13,4769
7130,2022-10-02,2610
11883,2022-12-16,4721
13848,2021-01-06,3286
4440,2021-01-27,5836
18430,2021-09-21,3545
6878,2021-08-31,5974
18409,2022-09-14,6474
10034,2020-10-12,2205
16377,2020-11-24,4545
813,2021-09-10,2064
8104,2022-12-08,4994
13511,2020-08-19,5578
4830,2021-10-07,4011
8376,2022-06-07,3640
16919,2020-06-28,1908
13198,2022-09-16,280
17202,2020-03-14,3840
7967,2021-04-23,1508
13155,2020-02-02,3804
12174,2020-08-10,3399
13774,2021-03-30,4631
12446,2022-02-02,7631
14037,2022-12-04,3266
16736,2022-08-03,1553
19142,2021-07-25,3159
7638,2021-10-19,333
1639,2021-02-10,1505
13709,2020-02-26,5249
9022,2020-01-30,1540
7635,2022-03-17,3477
6684,2020-05-15,744
19925,2021-02-19,3586
6612,2022-05-21,8481
9655,2020-08-24,2568
1930,2022-04-30,3022
8159,2020-04-05,6906
17311,2021-05-21,2642
7645,2020-03-05,4855
4915,2021-07-22,1937
8901,2022-02-26,5266
17854,2022-10-01,609
8226,2022-06-21,4767
3897,2020-12-09,3540
11181,2021-08-26,6036
12515,2021-10-05,1365
11603,2021-12-18,5010
17271,2020-08-03,1931
1306,2021-07-12,5363
11383,2022-10-15,3869
19139,2021-07-18,3908
15568,2020-11-07,5350
16927,2020-12-27,2193
18150,2021-08-09,3560
3681,2020-06-16,4037
3143,2020-10-08,5956
18176,2020-03-04,4237
19431,2020-06-15,6263
11135,2022-01-31,6561
17669,2020-01-23,2729
9672,2020-12-03,665
11110,2021-03-01,2485
519,2020-06-07,3077
18719,2022-02-07,2498
8379,2022-10-01,6689
14534,2020-01-22,1837
17751,2022-03-27,2587
7999,2021-03-03,4953
15942,2020-03-12,3013
4418,2021-11-16,5728
8027,2020-08-16,4352
18307,2020-03-29,3042
2224,2021-04-19,2241
7424,2022-05-16,3914
16511,2021-12-28,5170
9676,2022-07-22,4509
10351,2020-03-04,2707
16401,2022-11-14,3380
17254,2022-08-06,5649
16400,2021-06-20,1916
15991,2021-03-19,5566
18230,2020-07-15,6406
5758,2022-02-24,5337
14894,2021-01-10,2784
8023,2021-11-02,7169
19653,2022-08-23,2047
18371,2022-11-30,4536
14121,2020-09-17,5115
9518,2022-07-10,6554
19108,2021-01-07,6332
17309,2021-07-24,4662
14504,2020-01-28,5500
7864,2022-09-28,4253
17750,2022-11-09,7262
11803,2021-10-17,9555
8216,2021-05-24,6231
7775,2022-12-11,5559
15222,2021-04-16,7185
5910,2021-08-09,829
13796,2020-02-28,4602
9349,2022-02-05,4388
16144,2021-07-17,490
13303,2021-02-02,1673
8192,2022-01-17,2680
15686,2022-11-09,1052
3783,2021-09-22,2024
4373,2022-01-16,1667
19925,2022-02-11,6519
7950,2020-03-10,4140
16991,2020-10-28,5969
18148,2020-02-24,6274
14728,2020-11-02,1556
19645,2022-07-21,6511
7333,2022-11-27,5901
7842,2020-12-03,3530
11116,2020-06-09,5564
12564,2020-10-08,2402
17884,2021-08-13,2469
13358,2020-08-20,3699
19309,2022-04-21,1550
2525,2022-12-03,2696
10806,2020-07-24,969
17805,2021-02-12,250
4195,2020-09-21,3578
8567,2020-08-16,4682
3880,2020-11-09,1751
6094,2021-10-15,2190
2471,2022-12-27,462
15311,2020-09-30,3038
17776,2020-02-20,1698
4204,2021-12-12,4754
1736,2020-05-30,3495
2953,2021-05-08,3059
17627,2021-09-10,4110
11631,2021-06-27,7488
3755,2021-11-17,3507
6109,2020-02-04,1286
6974,2022-06-03,8850
3712,2022-12-25,2310
12120,2020-10-29,3838
14304,2022-06-20,8076
18698,2022-02-01,5744
7534,2022-10-02,4071
13905,2022-02-05,6738
4784,2022-08-15,3726
1126,2022-12-23,5078
2346,2020-10-13,1924
3548,2021-01-02,6292
6682,2021-06-16,1806
12497,2022-12-08,7160
17805,2021-10-14,3896
3434,2022-02-19,2419
4219,2020-09-30,658
2393,2020-04-29,4739
7422,2021-02-28,1419
7803,2020-07-25,8485
11355,2022-05-15,7027
18594,2022-06-11,2317
18826,2022-09-03,3337
12553,2022-07-28,5873
14186,2021-05-19,2414
2784,2022-04-14,6652
17893,2022-08-25,8434
12171,2020-01-01,938
5284,2022-03-19,3137
24,2020-04-05,6453
5163,2020-01-16,7685
18516,2022-04-18,6598
8054,2021-03-11,4803
16696,2021-12-01,408
8841,2020-03-02,6645
2115,2020-11-12,3848
17576,2020-12-23,3690
4541,2022-04-30,4930
14318,2021-05-24,3453
18643,2021-03-19,1697
1083,2021-07-28,2695
14108,2022-12-27,4443
12493,2020-10-23,6266
8432,2021-01-02,4418
4816,2022-07-10,4003
18739,2022-09-01,2971
5174,2021-07-21,4496
17438,2020-10-16,3037
5259,2022-10-15,5279
16949,2020-04-23,1486
17454,2020-07-14,10794
9753,2020-09-28,3299
16746,2020-09-15,3378
2770,2020-07-23,5729
13798,2022-12-04,7129
16298,2020-04-15,4350
6456,2022-03-08,3642
2632,2021-12-07,4608
17908,2021-03-06,5284
19918,2021-01-24,3944
13123,2020-10-11,4038
15719,2022-06-23,3672
2681,2021-06-12,8376
18527,2021-03-03,3120
16232,2020-04-22,3122
8297,2022-06-09,5883
1672,2022-01-07,2037
17018,2021-08-28,3753
10649,2020-04-20,1545
19963,2020-09-09,4586
12732,2020-06-20,2493
10649,2020-10-05,4089
11192,2022-03-31,1948
9104,2021-04-16,3554
1853,2020-10-05,7068
18057,2022-12-09,3111
9002,2020-11-13,9273
18354,2021-05-16,7746
11510,2021-10-26,6998
16935,2022-10-26,804
19310,2022-11-08,4075
6569,2022-04-20,1311
5242,2021-01-17,3564
3360,2021-09-25,3449
13793,2022-02-06,7035
15636,2020-12-04,5427
7922,2022-10-23,6588
15238,2021-02-24,833
5501,2021-12-06,4427
16777,2022-06-14,5815
443,2022-09-15,1550
14671,2022-12-05,3508
1020,2020-02-13,4789
13181,2021-01-28,6149
6415,2020-03-16,5584
3099,2021-01-08,4257
3454,2022-05-10,5553
19708,2020-02-20,3579
18237,2022-12-16,4207
1793,2021-11-26,4986
12881,2020-02-25,3241
10755,2020-12-30,6292
1211,2020-04-26,3390
14154,2022-06-21,3877
10978,2021-11-29,5841
13311,2020-12-17,7281
2638,2022-03-21,5012
1078,2020-08-10,3957
13267,2022-05-21,1453
6614,2022-01-21,4583
7123,2020-08-05,4433
2108,2022-07-01,754
556,2020-08-31,5873
23,2020-01-25,1764
7298,2021-04-28,7150
5361,2020-07-12,1877
5740,2020-09-24,2405
9714,2020-12-26,297
14971,2022-04-28,1153
7504,2022-02-17,4229
8765,2021-07-05,3466
7188,2020-10-16,3516
18029,2021-07-08,7779
16670,2021-03-13,2997
7661,2022-07-22,2188
248,2021-07-23,8386
16949,2022-01-08,4343
2625,2020-02-07,3145
15540,2021-01-10,2993
13938,2020-08-12,5403
8405,2020-08-03,4366
10127,2021-02-02,3941
5731,2022-04-05,4302
7774,2022-03-26,7452
5954,2022-09-20,1178
12418,2020-09-09,3541
7557,2020-05-18,2189
254,2022-09-22,4125
117,2020-04-27,1067
1864,2020-05-11,9644
10831,2022-10-24,5003
18740,2020-11-16,3403
18234,2020-01-10,2226
11619,2020-07-14,5859
8527,2020-07-26,5363
12029,2022-10-04,3470
472,2021-10-22,3173
8233,2021-02-14,6164
4903,2021-07-19,3148
18474,2020-12-25,767
4421,2020-06-27,2225
12468,2021-04-22,4296
3058,2022-07-11,9585
17191,2021-05-14,6278
5324,2020-01-09,5850
19693,2020-06-05,1687
12225,2022-02-12,2193
3167,2021-01-16,1966
2319,2020-11-19,2391
11432,2020-04-15,2112
11107,2022-01-24,7282
2445,2020-07-03,5427
5773,2022-08-17,3566
19587,2022-02-01,3616
592,2021-01-26,4953
12359,2021-05-22,5177
19468,2020-02-06,2993
16028,2022-06-03,4796
10935,2021-04-11,3901
14880,2020-12-03,3318
3691,2020-10-15,1292
6721,2020-06-09,549
5901,2022-12-08,1890
1079,2022-04-23,3178
3792,2020-05-22,4782
5555,2020-02-03,6673
4396,2022-12-28,3832
1274,2021-05-05,1618
10959,2021-02-17,7945
12521,2020-10-19,3540
9688,2022-09-13,5797
2154,2022-12-10,9263
9940,2022-09-06,6281
7252,2021-05-28,4430
8291,2020-12-29,3814
14200,2020-10-09,1672
18095,2020-11-05,6636
19244,2022-02-27,2757
12271,2020-11-29,3952
11251,2022-01-12,4764
12701,2022-03-18,4555
6063,2020-12-15,4549
16544,2020-02-15,6553
4762,2021-06-03,469
7684,2022-10-31,4989
8900,2022-10-20,3518
8382,2021-09-18,318
9788,2020-10-06,5875
9145,2021-03-24,3207
799,2022-09-28,4033
13914,2022-07-18,4366
284,2020-12-13,2884
5130,2021-12-25,5394
9676,2022-02-24,3927
1317,2020-04-06,1596
14913,2021-05-24,6495
948,2021-04-05,785
1339,2021-05-19,2663
11335,2020-04-11,3751
15085,2021-03-13,2946
16572,2021-07-11,4807
584,2021-02-17,4380
2975,2021-12-05,5095
10006,2020-11-22,4047
2012,2021-01-06,7300
5010,2021-11-22,6464
3960,2022-05-09,4291
17780,2021-04-25,1966
10769,2022-03-05,2678
11735,2020-11-22,2544
13432,2020-02-23,3991
10714,2022-09-09,5868
11458,2022-08-15,5373
8094,2022-05-29,4399
6527,2020-08-30,3764
18526,2020-10-08,3865
909,2020-09-14,4832
18457,2020-12-23,9974
13660,2021-04-27,2802
18882,2020-03-21,2818
4078,2021-01-08,6032
11050,2022-10-10,4671
10673,2021-07-30,3305
10945,2020-06-22,8704
16842,2021-03-06,1680
15262,2020-04-06,2735
11708,2022-12-23,4591
8322,2021-10-02,5772
5764,2021-07-09,3528
15394,2021-03-27,1027
17638,2022-01-16,1877
15367,2021-07-03,1499
12212,2022-05-23,5933
13141,2022-05-03,2813
9936,2022-03-04,4084
6267,2020-05-21,3827
1634,2021-02-16,3617
7131,2021-08-17,2533
13943,2021-10-14,3143
5043,2020-12-18,4912
15908,2022-08-13,4758
13290,2020-08-13,6926
12510,2021-12-14,3746
14451,2021-03-12,1263
8314,2021-08-24,5985
2904,2022-01-10,3500
6900,2022-10-16,4697
4716,2021-06-30,5649
19856,2020-01-02,1639
9087,2021-06-27,4894
5704,2021-06-23,3160
4223,2022-06-19,4172
19856,2020-06-18,1428
18519,2020-02-11,4665
14284,2020-07-04,2344
11150,2022-04-20,1005
18239,2022-07-25,2705
19122,2021-03-23,2410
4018,2022-09-13,6583
68,2021-03-13,8025
19360,2022-10-18,3266
10130,2022-12-13,4490
18081,2021-09-02,8351
6406,2020-12-31,1110
15031,2020-12-07,549
2623,2022-01-05,4703
461,2020-03-14,5005
4597,2021-08-22,3106
999,2021-11-29,1981
17578,2022-12-10,3757
16170,2022-02-23,488
13046,2022-08-26,3126
237,2020-08-06,7070
6393,2021-06-23,2936
3161,2022-04-25,7390
2918,2021-08-16,4067
6647,2021-07-26,3135
9876,2020-01-09,2281
14141,2020-11-06,4673
5132,2022-03-16,7071
2656,2020-01-21,2626
14126,2022-12-27,4891
19743,2020-03-10,7326
9405,2021-10-18,3094
17428,2021-06-09,273
2033,2020-12-24,8758
19871,2021-01-10,6165
12315,2022-05-11,7322
10198,2020-05-22,2366
6006,2021-12-13,2882
9538,2020-11-19,3953
6848,2020-01-11,5420
4569,2020-02-29,4953
